"Player","Season","Date","Day","Comp","Round","Venue","Result","Squad","Opponent","Start","Pos","Min","Gls_Performance","Ast_Performance","PK_Performance","PKatt_Performance","Sh_Performance","SoT_Performance","CrdY_Performance","CrdR_Performance","Touches_Performance","Tkl_Performance","Int_Performance","Blocks_Performance","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons","Fls_Performance","Fld_Performance","Off_Performance","Crs_Performance","TklW_Performance","OG_Performance","PKwon_Performance","PKcon_Performance"
"Pablo Torre","2022-2023","2023-01-28","Sat","La Liga","Matchweek 19","Away","W 1–0","Barcelona","Girona","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-01","Wed","La Liga","Matchweek 17","Away","W 2–1","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-12","Sun","La Liga","Matchweek 21","Away","W 1–0","Barcelona","Villarreal","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-16","Thu","Europa Lg","Knockout round play-offs","Home","D 2–2","Barcelona","Manchester Utd","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-19","Sun","La Liga","Matchweek 22","Home","W 2–0","Barcelona","Cádiz","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-23","Thu","Europa Lg","Knockout round play-offs","Away","L 1–2","Barcelona","Manchester Utd","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-02-26","Sun","La Liga","Matchweek 23","Away","L 0–1","Barcelona","Almería","N","CM",15,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,0,11,13,84.6,2,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-03-02","Thu","Copa del Rey","Semi-finals","Away","W 1–0","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-03-05","Sun","La Liga","Matchweek 24","Home","W 1–0","Barcelona","Valencia","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-03-12","Sun","La Liga","Matchweek 25","Away","W 1–0","Barcelona","Athletic Club","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-03-19","Sun","La Liga","Matchweek 26","Home","W 2–1","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-01","Sat","La Liga","Matchweek 27","Away","W 4–0","Barcelona","Elche","N","LM",13,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,6,7,85.7,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-05","Wed","Copa del Rey","Semi-finals","Home","L 0–4","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-10","Mon","La Liga","Matchweek 28","Home","D 0–0","Barcelona","Girona","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-16","Sun","La Liga","Matchweek 29","Away","D 0–0","Barcelona","Getafe","N","LM",4,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,3,6,50,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-23","Sun","La Liga","Matchweek 30","Home","W 1–0","Barcelona","Atlético Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-26","Wed","La Liga","Matchweek 31","Away","L 1–2","Barcelona","Rayo Vallecano","N","LM",12,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,1,0,4,5,80,0,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-04-29","Sat","La Liga","Matchweek 32","Home","W 4–0","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-05-02","Tue","La Liga","Matchweek 33","Home","W 1–0","Barcelona","Osasuna","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-05-14","Sun","La Liga","Matchweek 34","Away","W 4–2","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-05-20","Sat","La Liga","Matchweek 35","Home","L 1–2","Barcelona","Real Sociedad","N","AM",5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,7,7,100,1,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-05-23","Tue","La Liga","Matchweek 36","Away","L 1–3","Barcelona","Valladolid","Y","LW",62,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0.5,5,0,37,45,82.2,6,30,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-05-28","Sun","La Liga","Matchweek 37","Home","W 3–0","Barcelona","Mallorca","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Torre","2022-2023","2023-06-04","Sun","La Liga","Matchweek 38","Away","L 1–2","Barcelona","Celta Vigo","N","CB",19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,11,63.6,1,11,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-09-10","Sat","La Liga","Matchweek 5","Away","W 4–0","Barcelona","Cádiz","Y","RB",90,0,0,0,0,0,0,0,0,55,0,1,1,0,0,0,1,0,39,50,78,8,31,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-09-13","Tue","Champions Lg","Group stage","Away","L 0–2","Barcelona","Bayern Munich","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-09-17","Sat","La Liga","Matchweek 6","Home","W 3–0","Barcelona","Elche","N","RB",32,0,0,0,0,0,0,0,0,34,1,1,0,0,0,0.1,3,0,28,32,87.5,4,17,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-10-20","Thu","La Liga","Matchweek 10","Home","W 3–0","Barcelona","Villarreal","N","RB",21,0,0,0,0,0,0,0,0,18,1,1,1,0,0,0,1,0,10,14,71.4,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-10-23","Sun","La Liga","Matchweek 11","Home","W 4–0","Barcelona","Athletic Club","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-10-26","Wed","Champions Lg","Group stage","Home","L 0–3","Barcelona","Bayern Munich","Y","RB",90,0,0,0,0,0,0,0,0,70,2,1,2,0,0,0,0,0,44,58,75.9,4,36,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-10-29","Sat","La Liga","Matchweek 12","Away","W 1–0","Barcelona","Valencia","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-11-01","Tue","Champions Lg","Group stage","Away","W 4–2","Barcelona","Viktoria Plzeň","Y","RB",90,0,0,0,0,1,1,0,0,46,2,0,1,0.1,0.1,0.1,1,0,35,40,87.5,2,28,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-11-05","Sat","La Liga","Matchweek 13","Home","W 2–0","Barcelona","Almería","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-11-08","Tue","La Liga","Matchweek 14","Away","W 2–1","Barcelona","Osasuna","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2022-12-31","Sat","La Liga","Matchweek 15","Home","D 1–1","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-04","Wed","Copa del Rey","Round of 32","Away","W 4–3","Barcelona","Intercity","Y","RB",82,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-08","Sun","La Liga","Matchweek 16","Away","W 1–0","Barcelona","Atlético Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-19","Thu","Copa del Rey","Round of 16","Away","W 5–0","Barcelona","D Ceuta","Y","RB",90,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-22","Sun","La Liga","Matchweek 18","Home","W 1–0","Barcelona","Getafe","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-25","Wed","Copa del Rey","Quarter-finals","Home","W 1–0","Barcelona","Real Sociedad","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-01-28","Sat","La Liga","Matchweek 19","Away","W 1–0","Barcelona","Girona","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-06","Mon","Primeira Liga","Matchweek 19","Away","W 1–0","Sporting CP","Rio Ave","N","WB",4,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,3,66.7,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-12","Sun","Primeira Liga","Matchweek 20","Home","L 1–2","Sporting CP","Porto","Y","WB",54,0,0,0,0,1,0,0,0,24,1,1,2,0,0,0.2,2,0,15,18,83.3,2,13,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-16","Thu","Europa Lg","Knockout round play-offs","Home","D 1–1","Sporting CP","Midtjylland","N","WB",26,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,13,17,76.5,0,9,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-20","Mon","Primeira Liga","Matchweek 21","Away","W 3–2","Sporting CP","Chaves","Y","WB",90,0,0,0,0,0,0,1,0,77,3,1,1,0,0,0,0,0,52,67,77.6,6,46,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-23","Thu","Europa Lg","Knockout round play-offs","Away","W 4–0","Sporting CP","Midtjylland","N","WB",45,0,0,0,0,0,0,0,0,46,4,1,0,0,0,0,0,0,31,36,86.1,2,27,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-02-27","Mon","Primeira Liga","Matchweek 22","Home","W 2–0","Sporting CP","Estoril","Y","WB",76,1,0,0,0,1,1,0,0,60,4,0,0,0.4,0.4,0.1,3,1,39,48,81.3,6,36,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-03-04","Sat","Primeira Liga","Matchweek 23","Away","W 1–0","Sporting CP","Portimonense","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-09","Sun","Primeira Liga","Matchweek 27","Away","W 4–3","Sporting CP","Casa Pia","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-13","Thu","Europa Lg","Quarter-finals","Away","L 0–1","Sporting CP","Juventus","N","RM",14,0,0,0,0,1,1,0,0,20,0,1,0,0.3,0.3,0.1,1,0,15,18,83.3,1,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-16","Sun","Primeira Liga","Matchweek 28","Home","D 1–1","Sporting CP","Arouca","Y","WB",45,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,26,32,81.3,3,17,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-20","Thu","Europa Lg","Quarter-finals","Home","D 1–1","Sporting CP","Juventus","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-24","Mon","Primeira Liga","Matchweek 29","Away","W 2–0","Sporting CP","Vitória","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-04-30","Sun","Primeira Liga","Matchweek 30","Home","W 2–1","Sporting CP","Famalicão","N","RM",9,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,1,0,4,6,66.7,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-05-07","Sun","Primeira Liga","Matchweek 31","Away","W 4–0","Sporting CP","Paços","Y","RM",90,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1,0,62,73,84.9,6,55,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-05-13","Sat","Primeira Liga","Matchweek 32","Home","W 2–1","Sporting CP","Marítimo","Y","WB",45,0,0,0,0,1,0,0,0,46,0,1,0,0,0,0.1,2,0,33,40,82.5,5,18,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-05-21","Sun","Primeira Liga","Matchweek 33","Home","D 2–2","Sporting CP","Benfica","N","RM",19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0.4,3,0,7,9,77.8,3,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Héctor Bellerín","2022-2023","2023-05-26","Fri","Primeira Liga","Matchweek 34","Away","W 2–1","Sporting CP","Vizela","N","RM",11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13,15,86.7,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-08-13","Sat","La Liga","Matchweek 1","Home","D 0–0","Barcelona","Rayo Vallecano","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-08-21","Sun","La Liga","Matchweek 2","Away","W 4–1","Barcelona","Real Sociedad","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-08-28","Sun","La Liga","Matchweek 3","Home","W 4–0","Barcelona","Valladolid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-09-03","Sat","La Liga","Matchweek 4","Away","W 3–0","Barcelona","Sevilla","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-09-07","Wed","Champions Lg","Group stage","Home","W 5–1","Barcelona","Viktoria Plzeň","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-09-10","Sat","La Liga","Matchweek 5","Away","W 4–0","Barcelona","Cádiz","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-09-13","Tue","Champions Lg","Group stage","Away","L 0–2","Barcelona","Bayern Munich","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-09-17","Sat","La Liga","Matchweek 6","Home","W 3–0","Barcelona","Elche","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-01","Sat","La Liga","Matchweek 7","Away","W 1–0","Barcelona","Mallorca","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-04","Tue","Champions Lg","Group stage","Away","L 0–1","Barcelona","Inter","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-09","Sun","La Liga","Matchweek 8","Home","W 1–0","Barcelona","Celta Vigo","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-12","Wed","Champions Lg","Group stage","Home","D 3–3","Barcelona","Inter","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-16","Sun","La Liga","Matchweek 9","Away","L 1–3","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-20","Thu","La Liga","Matchweek 10","Home","W 3–0","Barcelona","Villarreal","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-23","Sun","La Liga","Matchweek 11","Home","W 4–0","Barcelona","Athletic Club","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-26","Wed","Champions Lg","Group stage","Home","L 0–3","Barcelona","Bayern Munich","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-10-29","Sat","La Liga","Matchweek 12","Away","W 1–0","Barcelona","Valencia","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-11-01","Tue","Champions Lg","Group stage","Away","W 4–2","Barcelona","Viktoria Plzeň","Y","GK",90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,37,39,94.9,0,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-11-05","Sat","La Liga","Matchweek 13","Home","W 2–0","Barcelona","Almería","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-11-08","Tue","La Liga","Matchweek 14","Away","W 2–1","Barcelona","Osasuna","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2022-12-31","Sat","La Liga","Matchweek 15","Home","D 1–1","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2023-01-04","Wed","Copa del Rey","Round of 32","Away","W 4–3","Barcelona","Intercity","Y","GK",120,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iñaki Peña","2022-2023","2023-01-08","Sun","La Liga","Matchweek 16","Away","W 1–0","Barcelona","Atlético Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
